id,name,picture_url,host_id,neighbourhood_cleansed,room_type,bathroom,bathroom_type,bedrooms,beds,price_cleaned
34761209,Hotel in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/prohost-api/Hosting-34761209/original/896a5873-cf5e-4210-9983-b31002f38b66.jpeg,1223500,Khlong Toei,Private room,1.000000,private bath,1,1,5000.00
957223762447268259,Rental unit in Watthana,https://a0.muscache.com/pictures/e850d304-7a44-4e25-b058-de9b52116c80.jpg,17505666,Vadhana,Private room,2.000000,baths,2,2,2390.00
899754639564696391,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/ebc521ba-caed-4239-9929-3110660666f6.jpg,260093182,Huai Khwang,Entire home/apt,1.500000,baths,1,1,1376.00
782950331929881386,Condo in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-782950331929881386/original/49cfdf08-227f-463a-9de5-ce100dc45b50.jpeg,2973845,Khlong Toei,Private room,1.000000,private bath,1,2,2300.00
931573549925743941,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-931573549925743941/original/0f7fdf78-726c-4347-bb87-307adadbf68b.jpeg,402093105,Huai Khwang,Entire home/apt,1.000000,bath,2,2,2302.00
17127063,Condo in Bangkok,https://a0.muscache.com/pictures/c39a4ce2-ea7a-4b20-9bf2-2a0e8a12205a.jpg,70157202,Khlong San,Private room,1.000000,private bath,0,1,1400.00
981621407885074423,Rental unit in Khet Pathum Wan,https://a0.muscache.com/pictures/miso/Hosting-763772853135183234/original/47cf9cc8-59cd-4956-9de5-d3df72cdd52e.png,157804575,Parthum Wan,Entire home/apt,1.000000,bath,1,1,1500.00
22161613,Condo in Khet Huai Khwang,https://a0.muscache.com/pictures/714265c4-4d44-47f1-81ea-841534837f8e.jpg,135670273,Huai Khwang,Private room,1.000000,private bath,0,1,2100.00
38437354,Rental unit in Khet Yan Nawa,https://a0.muscache.com/pictures/916ffcb1-9a3c-47fb-9700-fc8cbbf9dc2f.jpg,124863072,Yan na wa,Entire home/apt,1.000000,bath,2,2,3852.00
22234460,Place to stay in Khet Lat Phrao,https://a0.muscache.com/pictures/c35a0d99-58e9-4b2b-b0cd-6829eb47e4d6.jpg,162062489,Lat Phrao,Private room,1.000000,private bath,0,2,550.00
874383907770344538,Hotel in Khet Don Mueang,https://a0.muscache.com/pictures/miso/Hosting-874383907770344538/original/6c96a2ff-9bfa-4133-a83f-312ae4b3637b.jpeg,501299518,Don Mueang,Private room,3.000000,baths,3,3,1680.00
43312318,Hostel in Khet Samphanthawong,https://a0.muscache.com/pictures/1b5925a9-8c65-498e-bf1e-972f3f0a1886.jpg,324456745,Samphanthawong,Private room,1.000000,private bath,1,3,2000.00
538926496251756038,Hotel in Khet Min Buri,https://a0.muscache.com/pictures/miso/Hosting-538926496251756038/original/103781f5-49da-470e-8fa4-7f9056b380eb.jpeg,176968612,Min Buri,Private room,1.000000,private bath,1,1,890.00
788110551684242536,Hotel in Khet Bang Kho Laem,https://a0.muscache.com/pictures/miso/Hosting-788110551684242536/original/7a78e7c0-1b7f-4b20-b9d0-d1c7b0484bde.jpeg,492470428,Bang Kho laen,Private room,1.000000,private bath,1,1,5664.00
827954332748527459,Hotel in Khet Bangkok Yai,https://a0.muscache.com/pictures/miso/Hosting-827954332748527459/original/7b9d685d-d597-4471-bc8f-6c5942818d91.jpeg,474260020,Bangkok Yai,Private room,1.000000,shared bath,1,4,2500.00
964877465288691023,Townhouse in Khet Pathum Wan,https://a0.muscache.com/pictures/miso/Hosting-964877465288691023/original/97121a21-2396-4021-9911-15cf57c47171.jpeg,526839348,Parthum Wan,Private room,1.000000,private bath,0,1,1840.00
948475037890972221,Rental unit in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-948475037890972221/original/65476e55-9ab1-4f8c-8dea-2ed6490e13cb.jpeg,168262021,Phra Khanong,Entire home/apt,2.000000,baths,2,2,1771.00
872372956966434173,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-872372956966434173/original/c2914255-c300-41df-a3d8-d2531894c3b2.jpeg,176474464,Vadhana,Entire home/apt,2.000000,baths,2,3,3800.00
940359210576994810,Rental unit in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/miso/Hosting-940359210576994810/original/1a691434-1b68-440f-ac1a-7833fffb449b.jpeg,402093105,Huai Khwang,Entire home/apt,1.000000,bath,0,1,1164.00
919999194231695118,Guesthouse in Khet Phra Nakhon,https://a0.muscache.com/pictures/miso/Hosting-846805351387193543/original/00bfcb44-f5f1-40ff-8484-b2f9a6ebb1a0.jpeg,16031376,Phra Nakhon,Shared room,1.000000,shared bath,0,4,720.00
33473220,Rental unit in Ladkrabang,https://a0.muscache.com/pictures/ee8c64b9-30b2-43bc-a651-edca2eaa8d96.jpg,26397198,Lat Krabang,Private room,4.000000,baths,0,5,1200.00
41540361,Hostel in Khet Pom Prap Sattru Phai,https://a0.muscache.com/pictures/73eff546-2387-46bb-822d-34b1a0f4a3ae.jpg,326075325,Pom Prap Sattru Phai,Private room,1.000000,private bath,0,2,2392.00
829560855901950805,Rental unit in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-829560855901950805/original/8d6dc2bc-3f4c-49b3-9fc2-badeac430190.jpeg,187206812,Phra Khanong,Private room,1.000000,private bath,0,1,1200.00
20533776,Place to stay in Khet Pathum Wan,https://a0.muscache.com/pictures/373e1ab7-c6a9-46d9-bc71-08b720ec7b75.jpg,62883201,Yan na wa,Private room,1.000000,private bath,0,1,418.00
43228258,Townhouse in Khet Bang Rak,https://a0.muscache.com/pictures/36b8e28b-685f-45df-bf63-ab4adcc32e54.jpg,163663159,Bang Rak,Entire home/apt,2.500000,baths,3,3,1900.00
946067294837621630,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/885e4c5d-1ecb-4ed1-98bd-51b46520b158.jpg,172820753,Din Daeng,Entire home/apt,1.000000,bath,1,1,960.00
864257204845819242,Hotel in Khet Phra Nakhon,https://a0.muscache.com/pictures/miso/Hosting-864257204845819242/original/1a810c22-dd7c-4b69-8b62-0423c000be30.jpeg,504713516,Phra Nakhon,Private room,1.000000,shared bath,1,1,840.00
16340118,Rental unit in Bangkok,https://a0.muscache.com/pictures/ed6e672a-4725-41d8-b9bb-f8d8208c5d90.jpg,105507845,Bang Rak,Private room,1.000000,private bath,0,3,1960.00
792034804108491464,Hotel in เขตราชเทวี,https://a0.muscache.com/pictures/miso/Hosting-792034804108491464/original/645d937a-eb09-4e65-9a20-5178c36675b1.jpeg,186270866,Ratchathewi,Private room,1.000000,shared bath,1,1,950.00
34912657,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/63516702-4b2a-46d8-83c3-46ca9d1693ec.jpg,76264435,Ratchathewi,Entire home/apt,1.000000,bath,2,2,1657.00
27289163,Rental unit in Khet Bangkok Yai,https://a0.muscache.com/pictures/881bf77a-555b-4d6c-912f-5c53d0779390.jpg,179350759,Bangkok Yai,Private room,1.000000,private bath,0,1,360.00
45327088,Hotel in Khet Khlong Toei,https://a0.muscache.com/pictures/553548c2-970a-4ba6-b35d-a0590bb57799.jpg,284175310,Khlong Toei,Private room,1.000000,private bath,1,1,4000.00
921983797848851444,Rental unit in Khet Khlong San,https://a0.muscache.com/pictures/c6037ccc-98eb-4bb2-b6e2-67f1a4d9b135.jpg,123941167,Khlong San,Entire home/apt,1.000000,bath,1,1,3800.00
683527767071514610,Guesthouse in Khet Saphan Sung,https://a0.muscache.com/pictures/miso/Hosting-683527767071514610/original/6c22ed68-0833-4a3e-ae8c-8e2978390c7d.jpeg,472622366,Saphan Sung,Private room,1.000000,shared bath,1,1,399.00
951399904494295010,Hotel in Khet Phra Nakhon,https://a0.muscache.com/pictures/miso/Hosting-951399904494295010/original/0f4ae8f7-4436-4a18-901c-2a041bb3fca7.png,493412920,Phra Nakhon,Private room,1.000000,bath,1,1,1400.00
801385688770147625,Home in Khet Pom Prap Sattru Phai,https://a0.muscache.com/pictures/miso/Hosting-801385688770147625/original/c622c4d0-987b-46c5-b15e-6e1d4f76255b.jpeg,73178661,Pom Prap Sattru Phai,Private room,1.000000,private bath,0,1,720.00
638765892256041137,Hotel in Khet Chatuchak,https://a0.muscache.com/pictures/miso/Hosting-638765892256041137/original/7201b5b6-99bd-4cc2-a09d-a9f2095fb669.jpeg,460991516,Chatu Chak,Private room,1.000000,private bath,1,1,690.00
918706105418981796,Condo in Chatuchak,https://a0.muscache.com/pictures/dde9541e-a8a2-461d-af54-affe87db8153.jpg,142557159,Chatu Chak,Private room,1.000000,bath,1,1,1400.00
749636061394883958,Serviced apartment in Khet Khlong San,https://a0.muscache.com/pictures/miso/Hosting-749636061394883958/original/efba0d2f-ce2e-48b3-8bb5-30209dd368a8.jpeg,461002181,Khlong San,Private room,1.000000,private bath,1,2,1500.00
708651066295278544,Condo in Khet Pathum Wan,https://a0.muscache.com/pictures/e031ee0f-8b5a-4dc7-9772-025a3c0a2a01.jpg,342811212,Ratchathewi,Entire home/apt,1.000000,bath,2,3,3000.00
41135211,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/97eb34c5-f9b6-45a0-823c-15d5b54a354d.jpg,231239852,Khlong Toei,Entire home/apt,1.500000,baths,1,2,2500.00
745211363051171118,Hotel in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-745211363051171118/original/13996d44-4b4f-4aa7-9828-e85452d8adea.jpeg,484194636,Vadhana,Private room,1.000000,private bath,1,1,1800.00
14044369,Condo in Bangkok,https://a0.muscache.com/pictures/5443b631-fe36-42e8-8261-f7a1313f6177.jpg,84182119,Bang Kho laen,Private room,1.000000,private bath,0,1,888.00
874318801980708551,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/ebc521ba-caed-4239-9929-3110660666f6.jpg,260093182,Huai Khwang,Entire home/apt,1.500000,baths,1,1,1327.00
852236663294901702,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/ebc521ba-caed-4239-9929-3110660666f6.jpg,260093182,Huai Khwang,Entire home/apt,1.500000,baths,1,1,1773.00
38694653,Condo in Khet Bang Rak,https://a0.muscache.com/pictures/28478c80-b498-4c03-996d-afc3fe817e86.jpg,291833055,Bang Rak,Entire home/apt,1.500000,baths,1,1,1200.00
34823873,Hotel in Lat Krabang,https://a0.muscache.com/pictures/61f4c5a3-84f3-4582-996c-e75b69215fc3.jpg,217244806,Lat Krabang,Private room,1.000000,private bath,1,1,1880.00
901892058069376282,Hotel in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-894648793209341414/original/d9a584e2-7a1d-4cf9-8534-190dc92add80.jpeg,341472080,Din Daeng,Private room,1.000000,bath,1,2,1257.00
930085831949949174,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-930085831949949174/original/83f4f9a1-cf29-4f19-82ea-9a9d0a60ebf3.jpeg,502914284,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1227.00
805755672917416351,Hostel in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-805755672917416351/original/20dc95f0-cd91-480e-9777-f76c90077641.jpeg,186270866,Vadhana,Private room,1.000000,shared bath,1,1,1299.00
31117280,Rental unit in Bangna,https://a0.muscache.com/pictures/2c36b892-d2e1-4c95-bdbb-16dc9380370e.jpg,232548857,Bang Na,Entire home/apt,1.000000,bath,1,1,957.00
878107293663035024,Rental unit in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-869475546784334279/original/988d34b7-7acf-40f4-929b-45c57be8bebf.jpeg,509257406,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1100.00
12856771,Rental unit in Bangkok,https://a0.muscache.com/pictures/5c1300d1-f396-4c8d-b2b6-9243aef7e6da.jpg,70267890,Phra Khanong,Private room,1.000000,bath,0,1,1500.00
695558624489942930,Condo in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-695558624489942930/original/0a5dafbe-2bfa-4e9d-8c0a-8d0767f19913.jpeg,470904627,Vadhana,Entire home/apt,2.000000,baths,2,2,2500.00
43421659,Rental unit in Khet Chatuchak,https://a0.muscache.com/pictures/decc24fb-d970-4602-97c6-c37ab2b3b833.jpg,95484677,Chatu Chak,Private room,1.000000,private bath,0,0,890.00
690938238980050689,Condo in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-690938238980050689/original/1a3e8761-24d8-4513-a96c-56a7bea1faf4.jpeg,302095032,Ratchathewi,Entire home/apt,1.000000,bath,2,2,1980.00
948990155325797132,Home in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-807843512992858881/original/9ab21d53-2793-4243-a90a-3dc2eaee2798.jpeg,264864968,Huai Khwang,Entire home/apt,2.000000,baths,3,4,2118.00
42745899,Hotel in Khet Khlong San,https://a0.muscache.com/pictures/30d57f0f-78b0-47d7-a671-d1f9607c4255.jpg,329853417,Khlong San,Private room,1.000000,bath,1,0,1500.00
928682749022452935,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-928682749022452935/original/a72bb9e5-beb9-4a15-be81-29522ee8123a.jpeg,314945555,Vadhana,Entire home/apt,1.000000,bath,1,2,1721.00
35297015,Home in Khet Watthana,https://a0.muscache.com/pictures/19e17ed3-f7b4-4c34-afc6-8b73bd873938.jpg,265748040,Vadhana,Entire home/apt,1.000000,bath,1,1,3426.00
31602443,Serviced apartment in Khet Watthana,https://a0.muscache.com/pictures/a95abc3b-570a-4504-8bd3-b3e2a03a779f.jpg,100972162,Vadhana,Entire home/apt,1.000000,bath,1,1,1400.00
951298885519648314,Hotel in Khet Din Daeng,https://a0.muscache.com/pictures/miso/Hosting-951298885519648314/original/2ae3ad18-7bcf-4b62-8716-5d44c780b4fc.png,493412920,Din Daeng,Private room,1.000000,bath,1,1,890.00
18476771,Rental unit in Bangkok,https://a0.muscache.com/pictures/cbfd7937-584a-4eee-bfab-ed17031bbef3.jpg,89344661,Phaya Thai,Private room,1.000000,bath,0,1,500.00
957533246934071930,Hotel in Khet Bang Kho Laem,https://a0.muscache.com/pictures/miso/Hosting-957533246934071930/original/bb8fba92-0660-4367-93db-1a58cd2bc8cf.png,493412920,Bang Kho laen,Private room,1.000000,bath,1,1,1610.00
52307423,Hostel in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-52307423/original/dfb2ca11-26f3-4053-b0d1-16741aea38e1.jpeg,423351319,Huai Khwang,Private room,1.000000,private bath,1,1,1200.00
956307595161245644,Rental unit in Khet Wang Thonglang,https://a0.muscache.com/pictures/hosting/Hosting-956307595161245644/original/5b6569ac-6aaa-45b5-946f-6d03f879e689.jpeg,486989043,Wang Thong Lang,Entire home/apt,1.000000,bath,1,1,650.00
34604589,Condo in Suanluang,https://a0.muscache.com/pictures/404751f1-3fe1-4232-8803-7d9fbc9cc3c4.jpg,70289745,Suanluang,Entire home/apt,1.000000,bath,1,1,5000.00
13746193,Serviced apartment in Bangkok,https://a0.muscache.com/pictures/b3a29a79-ab57-4fc6-9d63-e5f99de22653.jpg,800558,Dusit,Entire home/apt,1.000000,bath,1,1,45068.00
959731937253031987,Resort in Khet Suan Luang,https://a0.muscache.com/pictures/miso/Hosting-947589482299738917/original/b347dcca-13c2-4319-9835-32522649f463.jpeg,153211985,Suanluang,Private room,2.000000,baths,2,3,5046.00
842624693112357575,Home in Khet Watthana,https://a0.muscache.com/pictures/d059853f-8a59-487b-a641-d7fa97e7779f.jpg,502417569,Vadhana,Entire home/apt,4.500000,baths,3,4,4214.00
30193476,Rental unit in Bangkok,https://a0.muscache.com/pictures/07a18d9a-99f2-49e3-a174-789b9307f51f.jpg,8807437,Bangkok Yai,Entire home/apt,1.000000,bath,1,1,1400.00
797465814297327251,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/8b444343-4681-4882-a668-51058711f52a.jpg,67585919,Chom Thong,Entire home/apt,1.000000,bath,1,1,1054.00
975793222041048574,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-975793222041048574/original/fddc425f-50c8-44cf-a6ee-9aea40b7adc5.jpeg,535764319,Khlong Toei,Entire home/apt,1.000000,bath,1,1,1000.00
30086067,Condo in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/a0d686bc-c1fb-4c79-b81f-82565b143b40.jpg,154634369,Ratchathewi,Entire home/apt,1.000000,bath,1,1,4000.00
23277794,Rental unit in Bang Kapi,https://a0.muscache.com/pictures/397bb02a-fd6e-4a0d-b160-2a62eab368d7.jpg,160870848,Suanluang,Private room,1.000000,shared bath,0,1,3350.00
22893990,Townhouse in กรุงเทพมหานคร,https://a0.muscache.com/pictures/500d1ee7-7b62-49c9-a63b-e982ca04bec8.jpg,133169241,Bang Rak,Private room,1.000000,private bath,0,2,899.00
875117817774473469,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-868493254058476386/original/9038e9d7-bfb6-4105-875f-ff152578e04a.jpeg,509257406,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1600.00
40493144,Hostel in Khet Ratchathewi,https://a0.muscache.com/pictures/63d10883-adea-4930-b6f2-05ee79ca2978.jpg,312777081,Ratchathewi,Shared room,2.000000,shared baths,0,2,850.00
819074720295768851,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-819074720295768851/original/548374eb-672b-41f6-b557-24ffc14c767a.jpeg,479841137,Huai Khwang,Entire home/apt,1.000000,bath,1,1,994.00
966228803443248413,Guesthouse in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-966228803443248413/original/a2ddd7e3-9054-4f3b-915a-79fe7dafde6f.jpeg,253120340,Huai Khwang,Entire home/apt,1.000000,bath,1,1,1600.00
23026389,Home in Khet Don Mueang,https://a0.muscache.com/pictures/1db30646-d276-49ea-95dc-6fb309fb32ef.jpg,170858384,Don Mueang,Private room,2.000000,baths,0,4,3000.00
40144827,Condo in Khet Don Mueang,https://a0.muscache.com/pictures/bfc9d23a-4dd5-42f9-a4ee-504398427ec9.jpg,308440414,Sai Mai,Entire home/apt,1.000000,bath,1,1,879.00
963614941788140336,Condo in Krung Thep Maha Nakhon,https://a0.muscache.com/pictures/hosting/Hosting-963614941788140336/original/d587ad08-7063-410c-b163-b49551f4d30f.jpeg,21191904,Vadhana,Entire home/apt,2.000000,baths,2,2,4400.00
978824418281893425,Rental unit in เขตวัฒนา,https://a0.muscache.com/pictures/miso/Hosting-914285248130208048/original/4c1b2a5d-f929-4e23-a840-ad4ce7e06901.jpeg,502914284,Vadhana,Entire home/apt,3.000000,baths,3,3,5482.00
929423133295973766,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-884415242952042130/original/f1c223b4-6aa3-4883-b411-87cc4eb0e58d.jpeg,292494115,Vadhana,Entire home/apt,1.000000,bath,1,1,1710.00
11951109,Condo in Khet Watthana,https://a0.muscache.com/pictures/07897d8a-b722-40bf-a638-02d48f5d463e.jpg,62171292,Vadhana,Private room,3.000000,baths,0,2,7000.00
808968086688055017,Serviced apartment in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-808968086688055017/original/31444cab-aaf9-4cca-a475-b6f089c95da4.jpeg,492013885,Khlong Toei,Private room,2.000000,baths,2,2,1791.00
17884369,Rental unit in Bangkok,https://a0.muscache.com/pictures/434d9551-d6e6-4862-8b13-c16814912ecf.jpg,115895602,Phra Khanong,Private room,1.000000,bath,0,1,2700.00
39232681,Rental unit in Khet Watthana,https://a0.muscache.com/pictures/628ae33d-0d4c-42e1-855c-73c70b036efe.jpg,301146827,Vadhana,Shared room,1.000000,shared bath,0,1,799.00
42150615,Rental unit in Khet Phaya Thai,https://a0.muscache.com/pictures/3b7c435b-e65c-4d65-99e9-3cc7f9552e55.jpg,333348579,Phaya Thai,Private room,3.500000,baths,3,3,4000.00
931894509505672243,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-931894509505672243/original/d413db15-9d17-4b96-9182-4ad50808e678.jpeg,520170030,Huai Khwang,Entire home/apt,1.500000,baths,1,1,2200.00
811205502661879354,Rental unit in Khet Suan Luang,https://a0.muscache.com/pictures/b4aa64a4-1f33-42db-b795-a850e0000d6c.jpg,497514886,Suanluang,Entire home/apt,2.500000,baths,2,2,3800.00
959195403702468884,Resort in Khet Suan Luang,https://a0.muscache.com/pictures/prohost-api/Hosting-947502417108037809/original/94023e7b-943a-42a3-8b4b-f626615cb6d2.jpeg,153211985,Suanluang,Private room,1.000000,shared bath,1,1,2029.00
914127519738033085,Rental unit in Khet Huai Khwang,https://a0.muscache.com/pictures/miso/Hosting-632833273432995988/original/d6ca8d4e-1476-4bd5-bc3a-bfce282fba2c.jpeg,240603715,Huai Khwang,Entire home/apt,4.000000,baths,4,4,7100.00
18859742,Condo in Bangkok,https://a0.muscache.com/pictures/5da4a756-1dae-4134-8027-2aa494e04f39.jpg,22145270,Khlong Toei,Entire home/apt,1.000000,bath,1,1,1200.00
882359166945853572,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-882359166945853572/original/9a5a96ae-829c-4858-a733-7f5fcbeb98c3.jpeg,492013885,Khlong Toei,Entire home/apt,1.500000,baths,1,2,1697.00
946836078120476572,Hotel in Khet Lat Krabang,https://a0.muscache.com/pictures/miso/Hosting-946814227683540377/original/a8e21507-ada4-4947-958a-225393ad0e0c.png,493412920,Lat Krabang,Private room,1.000000,bath,1,1,1080.00
15573203,Rental unit in Bangkok,https://a0.muscache.com/pictures/a3cb4b69-f7c9-40ae-b3cf-b539e58533db.jpg,100312802,Bang Na,Private room,1.000000,bath,0,2,1200.00
888132912366810555,Rental unit in Khet Bang Kapi,https://a0.muscache.com/pictures/miso/Hosting-888125033785686991/original/ba37f8a5-cb37-48e0-9ca0-d3b55b6c87ca.jpeg,264864968,Bang Kapi,Entire home/apt,1.000000,bath,2,1,900.00
983764176608628543,Rental unit in เขตวัฒนา,https://a0.muscache.com/pictures/miso/Hosting-983764176608628543/original/368822fd-b961-435f-a587-d98b7943f9cd.jpeg,501920630,Vadhana,Entire home/apt,1.000000,bath,1,1,1700.00
42865706,Condo in Khet Chatuchak,https://a0.muscache.com/pictures/28f98461-8fd9-41b6-a140-9c47ac2c3fdd.jpg,142400139,Sai Mai,Entire home/apt,1.000000,bath,0,1,1386.00
36161903,Hotel in Khet Lat Krabang,https://a0.muscache.com/pictures/4bc107a6-2ea6-4a08-aa60-6d5dac1a2bbf.jpg,270442733,Lat Krabang,Private room,1.000000,private bath,1,3,3840.00
34406948,Condo in Khet Rat Burana,https://a0.muscache.com/pictures/c786ccef-353f-4a0e-8847-86c77ae81c95.jpg,236692669,Rat Burana,Entire home/apt,2.000000,baths,1,1,3000.00
20561111,Condo in Khet Lak Si,https://a0.muscache.com/pictures/99c5e23f-508d-49d3-8397-6310280e38b2.jpg,145120129,Lak Si,Private room,1.000000,private bath,0,1,2600.00
873556659005776503,Rental unit in Khet Dusit,https://a0.muscache.com/pictures/miso/Hosting-873556659005776503/original/071b8b0d-ac9f-4e0f-b4a4-b4deaa075563.jpeg,49536434,Dusit,Private room,1.000000,bath,0,2,2400.00
25036393,Villa in Khet Khlong Sam Wa,https://a0.muscache.com/pictures/809ff340-b5e0-4a50-9650-18804be394fc.jpg,38031353,Khlong Sam Wa,Private room,1.000000,private bath,0,3,2900.00
876564472552203426,Guesthouse in Khet Sathon,https://a0.muscache.com/pictures/miso/Hosting-876564472552203426/original/6066f459-74a8-4754-8c01-a0db5bc7a86b.jpeg,24651602,Sathon,Private room,1.000000,shared bath,1,2,749.00
787637750027935113,Hotel in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-787637750027935113/original/9370fbc3-9ad3-477b-8bba-8ec180328d35.jpeg,186270866,Khlong Toei,Private room,1.000000,private bath,1,2,1350.00
756888698969218393,Serviced apartment in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-756888698969218393/original/a7cc40f5-8800-4cb4-8b4e-798234858b81.jpeg,487113269,Ratchathewi,Entire home/apt,1.000000,bath,1,1,900.00
28645014,Townhouse in Bangkok,https://a0.muscache.com/pictures/32c36347-9c34-4ada-8bbc-fa45c85737c8.jpg,203911167,Ratchathewi,Shared room,,,0,1,500.00
851927128908049668,Rental unit in Khet Phra Khanong,https://a0.muscache.com/pictures/miso/Hosting-851922204308833349/original/7e0d2bad-58d1-4e43-be70-976204a694a2.jpeg,253787977,Phra Khanong,Entire home/apt,1.000000,bath,1,1,1450.00
948944302353684244,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-948944302353684244/original/38f1c67e-6853-46a2-93fa-b6a98898701e.jpeg,201677068,Khlong Toei,Entire home/apt,1.000000,bath,1,1,1478.00
36761860,Condo in Khet Bang Na,https://a0.muscache.com/pictures/b4ad4c18-b3a4-43de-8054-39984cefef6e.jpg,267181587,Bang Na,Private room,1.000000,private bath,1,1,15000.00
619017720792962536,Condo in Khet Lak Si,https://a0.muscache.com/pictures/miso/Hosting-619017720792962536/original/f32d99a6-7ea6-4491-abd5-e97601673c23.jpeg,437956091,Lak Si,Entire home/apt,1.000000,bath,1,1,10000.00
13033178,Bed and breakfast in Bangkok,https://a0.muscache.com/pictures/eb46f04e-7a5f-45e1-8e37-bf58d4089c89.jpg,71891918,Khlong San,Private room,1.000000,private bath,0,4,2390.00
569212239794094246,Hotel in Khet Watthana,https://a0.muscache.com/pictures/miso/Hosting-569212239794094246/original/dd79559f-a7d5-4a23-b47f-ab6664e55702.jpeg,435435287,Vadhana,Private room,2.000000,baths,2,1,6950.00
26104132,Hotel in Din Daeng,https://a0.muscache.com/pictures/79dafde6-1396-47f6-808c-3cd6d27f0a32.jpg,176154635,Din Daeng,Private room,1.000000,private bath,1,1,1500.00
28503174,Rental unit in Watthana,https://a0.muscache.com/pictures/fa642a44-f7c1-4e2d-a845-e21a45800efc.jpg,109989043,Vadhana,Private room,2.000000,baths,0,2,38000.00
32392185,Hotel in Wattana,https://a0.muscache.com/pictures/5017e0c2-8f85-485f-99cb-e205bc18ea90.jpg,215328104,Khlong Toei,Private room,1.000000,bath,1,1,10000.00
23114304,Rental unit in Khet Chatuchak,https://a0.muscache.com/pictures/a85d7cf1-2ed8-46b8-8d34-66fd74dbefa2.jpg,163667316,Chatu Chak,Private room,1.000000,private bath,0,2,1100.00
41611316,Rental unit in Khet Bang Khen,https://a0.muscache.com/pictures/555ead5d-29d2-4af7-98cd-5ec12db637d9.jpg,268154466,Bang Khen,Private room,1.000000,private bath,0,1,400.00
36762651,Condo in Khet Bang Na,https://a0.muscache.com/pictures/cde1bf19-ef00-4165-bef7-d9517c2594db.jpg,267181587,Bang Na,Private room,1.000000,private bath,0,1,12000.00
810783526200075252,Rental unit in Watthana,https://a0.muscache.com/pictures/miso/Hosting-810783526200075252/original/dce32806-8fbc-405a-a3cb-1dd976f658da.jpeg,67585919,Vadhana,Entire home/apt,1.000000,bath,1,1,831.00
873200051484113314,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-873200051484113314/original/43cfc24a-3ca6-4d38-a163-e8a91b09982c.jpeg,481361305,Khlong Toei,Entire home/apt,1.000000,bath,1,1,1166.00
798243288455489426,Rental unit in Khet Khlong Toei,https://a0.muscache.com/pictures/miso/Hosting-798243288455489426/original/c188d1b7-51a0-4c4e-86e7-a7fe322da464.jpeg,264864968,Khlong Toei,Entire home/apt,1.000000,bath,2,2,1863.00
982643625724730676,Hotel in Khet Ratchathewi,https://a0.muscache.com/pictures/miso/Hosting-982639133783863926/original/35018b3c-f79a-4688-aa37-ac2e36cf467d.jpeg,186270866,Ratchathewi,Private room,1.000000,bath,1,1,1532.00
