id,host_id,neighbourhood_cleansed,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,Group_rating_score,Group_scores_accuracy,Group_scores_cleanliness,Group_scores_communication,Group_score_location
711088822676296881,32432579,Pra Wet,Private room,1,4,5,5,4,5,4,Good,Excellence,Excellence,Excellence,Good
18231919,111672789,Huai Khwang,Private room,1,4,5,4,5,4,5,Good,Excellence,Good,Good,Excellence
29435914,217874238,Ratchathewi,Hotel room,1,4,3,4,3,4,2,Good,Fair,Good,Good,Improvement
38073790,213505793,Vadhana,Private room,1,4,5,4,5,5,3,Good,Excellence,Good,Excellence,Fair
604023551489687017,240603715,Huai Khwang,Private room,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
918577768840068331,502914284,Vadhana,Entire home/apt,1,4,5,4,4,3,4,Good,Excellence,Good,Fair,Good
735992504031265147,185602387,Vadhana,Private room,1,4,4,4,5,5,5,Good,Good,Good,Excellence,Excellence
36684812,212222267,Huai Khwang,Entire home/apt,1,4,4,4,3,5,3,Good,Good,Good,Excellence,Fair
835918005377024308,260093182,Sathon,Entire home/apt,1,4,4,5,5,4,4,Good,Good,Excellence,Good,Good
36681982,212222267,Huai Khwang,Entire home/apt,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
782763122782378977,31015834,Khlong Toei,Private room,1,4,3,4,3,4,4,Good,Fair,Good,Good,Good
27738184,53164194,Bang Rak,Private room,1,4,5,4,5,5,4,Good,Excellence,Good,Excellence,Good
852072043876668095,260093182,Sathon,Entire home/apt,1,4,5,4,3,3,4,Good,Excellence,Good,Fair,Good
28303148,213505793,Vadhana,Hotel room,1,4,2,3,5,5,5,Good,Improvement,Fair,Excellence,Excellence
45715666,5658575,Vadhana,Entire home/apt,1,4,3,5,4,5,5,Good,Fair,Excellence,Excellence,Excellence
33058943,10138065,Sathon,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
29499949,3358703,Chatu Chak,Private room,1,4,4,5,5,5,5,Good,Good,Excellence,Excellence,Excellence
772822953170029830,479841137,Huai Khwang,Entire home/apt,1,4,5,4,5,5,5,Good,Excellence,Good,Excellence,Excellence
884501896288776696,5984433,Vadhana,Private room,1,4,3,5,4,5,5,Good,Fair,Excellence,Excellence,Excellence
942491701151121617,501920630,Vadhana,Entire home/apt,1,4,4,4,3,5,5,Good,Good,Good,Excellence,Excellence
749670266654420024,485748888,Vadhana,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
955739127457489281,501920630,Vadhana,Entire home/apt,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
917823366309380704,63073442,Huai Khwang,Entire home/apt,1,4,5,5,5,5,3,Good,Excellence,Excellence,Excellence,Fair
20924284,24816058,Dusit,Private room,1,4,3,4,4,4,4,Good,Fair,Good,Good,Good
36500588,257074165,Khlong San,Private room,1,4,5,4,5,3,4,Good,Excellence,Good,Fair,Good
40875671,256574184,Pom Prap Sattru Phai,Private room,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
32161980,228866418,Suanluang,Private room,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
20836207,149486429,Yan na wa,Entire home/apt,1,4,4,5,5,5,4,Good,Good,Excellence,Excellence,Good
856426,931710,Nong Chok,Entire home/apt,1,4,4,5,3,3,4,Good,Good,Excellence,Fair,Good
9595246,49661957,Bang Khen,Private room,1,4,4,4,4,4,3,Good,Good,Good,Good,Fair
760654021866455641,276418453,Bang Kapi,Private room,1,4,5,5,5,4,5,Good,Excellence,Excellence,Good,Excellence
39740557,304429524,Huai Khwang,Entire home/apt,1,4,4,5,5,5,4,Good,Good,Excellence,Excellence,Good
28231028,178846375,Khlong Toei,Entire home/apt,1,4,5,5,4,5,4,Good,Excellence,Excellence,Excellence,Good
11596346,58531222,Vadhana,Private room,1,4,4,5,4,4,4,Good,Good,Excellence,Good,Good
844008931507312523,31015834,Phra Nakhon,Private room,1,4,5,4,4,5,5,Good,Excellence,Good,Excellence,Excellence
20905237,150208988,Bangkok Noi,Entire home/apt,1,4,5,4,5,3,4,Good,Excellence,Good,Fair,Good
41116118,11552870,Khlong Toei,Private room,1,4,4,3,5,5,5,Good,Good,Fair,Excellence,Excellence
852078363156092316,505922892,Phaya Thai,Entire home/apt,1,4,5,3,2,5,5,Good,Excellence,Fair,Excellence,Excellence
796351008377245268,402093105,Khlong Toei,Entire home/apt,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
670752898029353319,461147293,Thon buri,Private room,1,4,4,4,4,4,3,Good,Good,Good,Good,Fair
860666281864168926,402093105,Khlong Toei,Entire home/apt,1,4,3,4,2,3,3,Good,Fair,Good,Fair,Fair
954829125846553143,528569652,Huai Khwang,Entire home/apt,1,4,2,4,2,2,4,Good,Improvement,Good,Improvement,Good
42211727,335281076,Parthum Wan,Private room,1,4,4,5,5,4,3,Good,Good,Excellence,Good,Fair
875948345200927732,272043270,Wang Thong Lang,Entire home/apt,1,4,3,4,5,4,3,Good,Fair,Good,Good,Fair
20513267,122659628,Ratchathewi,Entire home/apt,1,4,4,4,5,5,3,Good,Good,Good,Excellence,Fair
53370226,240343545,Vadhana,Entire home/apt,1,4,4,3,5,5,5,Good,Good,Fair,Excellence,Excellence
14542513,8444643,Phra Nakhon,Private room,1,4,3,4,5,2,5,Good,Fair,Good,Improvement,Excellence
717032489389185282,434168399,Vadhana,Entire home/apt,1,4,4,4,4,4,2,Good,Good,Good,Good,Improvement
41140017,219983414,Khlong Toei,Private room,1,4,5,4,4,5,5,Good,Excellence,Good,Excellence,Excellence
621369458681148867,268046710,Vadhana,Entire home/apt,1,4,5,4,5,5,5,Good,Excellence,Good,Excellence,Excellence
26478226,140752742,Huai Khwang,Private room,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
39737213,304429524,Huai Khwang,Entire home/apt,1,4,5,5,5,5,3,Good,Excellence,Excellence,Excellence,Fair
28470685,68154488,Bang Rak,Private room,1,4,4,5,5,4,4,Good,Good,Excellence,Good,Good
35478245,266857077,Khan Na Yao,Private room,1,4,4,5,5,5,4,Good,Good,Excellence,Excellence,Good
26370207,195530905,Phra Nakhon,Shared room,1,4,3,5,2,5,5,Good,Fair,Excellence,Excellence,Excellence
53577049,107548417,Vadhana,Private room,1,4,4,4,2,2,4,Good,Good,Good,Improvement,Good
860653774193709400,37370741,Vadhana,Private room,1,4,5,5,5,3,5,Good,Excellence,Excellence,Fair,Excellence
937544657027272309,510890751,Khlong Toei,Entire home/apt,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
836041812137612604,274026012,Vadhana,Entire home/apt,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
807489259021783366,10772928,Suanluang,Entire home/apt,1,4,2,2,3,2,4,Good,Improvement,Improvement,Improvement,Good
875829066873403092,201677068,Bang Phlat,Entire home/apt,1,4,5,4,5,5,4,Good,Excellence,Good,Excellence,Good
912236783204856349,507873834,Phra Nakhon,Private room,1,4,3,5,4,4,4,Good,Fair,Excellence,Good,Good
832288384615407128,164627457,Khlong Toei,Entire home/apt,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
841079479079706012,489804194,Phra Nakhon,Private room,1,4,4,4,4,5,5,Good,Good,Good,Excellence,Excellence
12243036,54323815,Huai Khwang,Private room,1,4,5,5,5,5,3,Good,Excellence,Excellence,Excellence,Fair
959140218548217047,341188013,Sathon,Entire home/apt,1,4,5,4,4,5,4,Good,Excellence,Good,Excellence,Good
42822864,338092723,Bang Kapi,Entire home/apt,1,4,5,4,4,5,5,Good,Excellence,Good,Excellence,Excellence
13904981,22869250,Khlong Toei,Shared room,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
6107970,8663142,Bang Rak,Private room,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
913658827123046315,50499205,Bang Kapi,Entire home/apt,1,4,5,3,5,5,5,Good,Excellence,Fair,Excellence,Excellence
44299828,113339400,Huai Khwang,Entire home/apt,1,4,4,4,4,5,5,Good,Good,Good,Excellence,Excellence
30863241,210060704,Bang Rak,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
636756523636558550,455923954,Vadhana,Shared room,1,4,3,3,4,4,5,Good,Fair,Fair,Good,Excellence
810082014599748087,402093105,Vadhana,Entire home/apt,1,4,5,5,3,3,5,Good,Excellence,Excellence,Fair,Excellence
5582531,8663142,Bang Rak,Private room,1,4,5,5,4,5,3,Good,Excellence,Excellence,Excellence,Fair
25201759,58085894,Phasi Charoen,Private room,1,4,5,1,5,5,2,Good,Excellence,Poor,Excellence,Improvement
44482677,45777299,Nong Chok,Entire home/apt,1,4,4,4,5,5,4,Good,Good,Good,Excellence,Good
787184088093176935,8663142,Bang Rak,Private room,1,4,4,5,5,3,3,Good,Good,Excellence,Fair,Fair
838928875632156850,402093105,Vadhana,Entire home/apt,1,4,5,5,4,3,4,Good,Excellence,Excellence,Fair,Good
32502064,77274629,Huai Khwang,Entire home/apt,1,4,4,4,4,4,3,Good,Good,Good,Good,Fair
946876387285597602,174102234,Khlong Toei,Entire home/apt,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
53261873,269497604,Sathon,Shared room,1,4,5,4,5,4,3,Good,Excellence,Good,Good,Fair
890252259101433460,42594121,Parthum Wan,Entire home/apt,1,4,5,4,5,5,5,Good,Excellence,Good,Excellence,Excellence
42559977,85017030,Vadhana,Entire home/apt,1,4,4,5,4,4,4,Good,Good,Excellence,Good,Good
15240811,53110890,Phasi Charoen,Private room,1,4,4,5,5,4,4,Good,Good,Excellence,Good,Good
24025501,75693870,Huai Khwang,Entire home/apt,1,4,4,4,3,5,3,Good,Good,Good,Excellence,Fair
4998690,1870292,Bang Rak,Private room,1,4,4,5,5,4,4,Good,Good,Excellence,Good,Good
13952352,22869250,Khlong Toei,Private room,1,4,5,4,5,5,4,Good,Excellence,Good,Excellence,Good
797470206602698922,474260020,Sathon,Private room,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
855438579218363864,486668643,Vadhana,Entire home/apt,1,4,3,4,4,4,5,Good,Fair,Good,Good,Excellence
40682953,148066010,Vadhana,Private room,1,4,4,4,4,5,4,Good,Good,Good,Excellence,Good
923691315915020010,264864968,Din Daeng,Entire home/apt,1,4,4,4,4,3,4,Good,Good,Good,Fair,Good
959794714548418025,487618699,Ratchathewi,Entire home/apt,1,4,5,5,2,5,5,Good,Excellence,Excellence,Excellence,Excellence
746796542456269254,309401240,Khlong Toei,Private room,1,4,4,4,5,5,5,Good,Good,Good,Excellence,Excellence
941715992123189841,502914284,Khlong Toei,Entire home/apt,1,4,4,4,4,4,5,Good,Good,Good,Good,Excellence
44205066,356123100,Parthum Wan,Private room,1,4,5,4,5,5,5,Good,Excellence,Good,Excellence,Excellence
743244780984958353,484609702,Sai Mai,Private room,1,4,4,5,5,5,5,Good,Good,Excellence,Excellence,Excellence
730341564629399745,26620868,Khlong Toei,Entire home/apt,1,4,5,5,5,4,4,Good,Excellence,Excellence,Good,Good
48455542,264864968,Khlong Toei,Entire home/apt,1,4,4,3,4,4,4,Good,Good,Fair,Good,Good
649800625483344579,48068618,Chatu Chak,Private room,1,4,4,4,2,3,2,Good,Good,Good,Fair,Improvement
35814946,27888176,Bang Rak,Entire home/apt,1,4,4,5,5,5,5,Good,Good,Excellence,Excellence,Excellence
22156894,86979542,Bang Rak,Hotel room,1,4,4,4,4,4,4,Good,Good,Good,Good,Good
11387357,4654562,Vadhana,Entire home/apt,1,4,3,2,4,5,5,Good,Fair,Improvement,Excellence,Excellence
771416207058320342,18492939,Phra Khanong,Private room,1,4,5,3,5,5,3,Good,Excellence,Fair,Excellence,Fair
850816239479537450,506075785,Huai Khwang,Entire home/apt,1,4,4,5,3,3,2,Good,Good,Excellence,Fair,Improvement
7666278,11138134,Sathon,Private room,1,4,4,5,5,5,5,Good,Good,Excellence,Excellence,Excellence
41762530,325484378,Bang Phlat,Entire home/apt,1,4,5,5,2,5,2,Good,Excellence,Excellence,Excellence,Improvement
888704290577772271,276781306,Bang Kapi,Entire home/apt,1,4,4,4,3,4,3,Good,Good,Good,Good,Fair
928664158186060983,2824430,Vadhana,Entire home/apt,1,4,4,4,5,4,5,Good,Good,Good,Good,Excellence
922169755536477036,518180072,Khlong Toei,Private room,1,4,5,4,5,5,4,Good,Excellence,Good,Excellence,Good
800580885162040367,402093105,Huai Khwang,Entire home/apt,1,4,5,5,4,3,5,Good,Excellence,Excellence,Fair,Excellence
19567409,135510974,Bang Rak,Private room,1,4,5,5,1,4,5,Good,Excellence,Excellence,Good,Excellence
709823333508041776,477497744,Suanluang,Private room,1,4,4,1,4,4,4,Good,Good,Poor,Good,Good
935257729394786766,310776816,Phaya Thai,Entire home/apt,1,4,3,5,5,5,5,Good,Fair,Excellence,Excellence,Excellence
38168354,262923052,Khlong Toei,Entire home/apt,1,4,5,4,5,5,5,Good,Excellence,Good,Excellence,Excellence
44731601,317954704,Bang Khen,Private room,1,4,5,3,5,5,5,Good,Excellence,Fair,Excellence,Excellence
26050356,159375409,Huai Khwang,Private room,1,4,4,4,4,5,3,Good,Good,Good,Excellence,Fair
24635382,2129668,Bang Kho laen,Entire home/apt,1,4,4,5,5,5,3,Good,Good,Excellence,Excellence,Fair
28874831,217678700,Bang Rak,Private room,1,4,5,5,5,1,3,Good,Excellence,Excellence,Poor,Fair
40043531,276781306,Khlong Toei,Private room,1,4,5,5,5,4,5,Good,Excellence,Excellence,Good,Excellence
785943915063327571,6598548,Huai Khwang,Entire home/apt,1,4,1,5,5,5,4,Good,Poor,Excellence,Excellence,Good
19276018,32796483,Phra Nakhon,Private room,1,4,5,5,5,5,4,Good,Excellence,Excellence,Excellence,Good
866339389496514880,152018136,Vadhana,Entire home/apt,1,4,4,4,4,5,3,Good,Good,Good,Excellence,Fair
832214094551923147,501283707,Vadhana,Private room,1,4,4,5,3,5,5,Good,Good,Excellence,Excellence,Excellence
745386732424937266,201677068,Ratchathewi,Entire home/apt,1,4,4,3,5,5,5,Good,Good,Fair,Excellence,Excellence
6802390,34958023,Suanluang,Private room,1,4,4,4,3,4,4,Good,Good,Good,Good,Good
931598553921039262,506075785,Huai Khwang,Entire home/apt,1,4,5,4,4,5,5,Good,Excellence,Good,Excellence,Excellence
651432939739468100,202672789,Sathon,Private room,1,4,5,4,4,4,4,Good,Excellence,Good,Good,Good
838139816736513242,402093105,Huai Khwang,Entire home/apt,1,4,4,2,4,4,5,Good,Good,Improvement,Good,Excellence
20769517,2447574,Vadhana,Entire home/apt,1,4,4,4,3,4,4,Good,Good,Good,Good,Good
24244961,124102,Vadhana,Entire home/apt,1,4,5,4,5,5,4,Good,Excellence,Good,Excellence,Good
941721151584501161,502914284,Khlong Toei,Entire home/apt,1,4,5,5,5,2,5,Good,Excellence,Excellence,Improvement,Excellence
859158978599689795,337002776,Ratchathewi,Private room,1,4,4,5,5,3,5,Good,Good,Excellence,Fair,Excellence
677974541784813316,375241276,Khlong Toei,Entire home/apt,1,4,5,5,5,2,5,Good,Excellence,Excellence,Improvement,Excellence
811469450734427912,484989400,Bangkok Noi,Entire home/apt,1,4,4,4,4,1,3,Good,Good,Good,Poor,Fair
28415370,43389865,Bang Sue,Private room,1,4,4,3,5,4,3,Good,Good,Fair,Good,Fair
902845813442378802,498719601,Din Daeng,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
893995355483945802,502914284,Huai Khwang,Entire home/apt,1,4,4,4,4,4,3,Good,Good,Good,Good,Fair
581755,2864425,Bang Kapi,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
873779538673763090,111880583,Bang Sue,Private room,1,4,3,3,4,5,3,Good,Fair,Fair,Excellence,Fair
7550675,10092054,Bang Na,Entire home/apt,1,4,5,5,4,4,5,Good,Excellence,Excellence,Good,Excellence
35220322,144766230,Parthum Wan,Entire home/apt,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
21316704,154280205,Bang Kapi,Entire home/apt,1,4,5,5,5,4,3,Good,Excellence,Excellence,Good,Fair
49845244,240603715,Huai Khwang,Private room,1,4,4,4,5,4,3,Good,Good,Good,Good,Fair
810363122024118536,494266619,Ratchathewi,Private room,1,4,5,5,5,4,5,Good,Excellence,Excellence,Good,Excellence
5309746,27505783,Vadhana,Private room,1,4,4,4,4,4,5,Good,Good,Good,Good,Excellence
41720832,182897474,Sathon,Private room,1,4,4,4,4,3,4,Good,Good,Good,Fair,Good
25889900,193571893,Lat Phrao,Private room,1,4,5,5,5,4,4,Good,Excellence,Excellence,Good,Good
709090048329424184,26620868,Huai Khwang,Entire home/apt,1,4,4,5,2,2,2,Good,Good,Excellence,Improvement,Improvement
18045542,124182738,Suanluang,Private room,1,4,5,5,4,5,4,Good,Excellence,Excellence,Excellence,Good
782475319027400284,491526222,Ratchathewi,Private room,1,4,4,5,3,5,3,Good,Good,Excellence,Excellence,Fair
861952553445535809,67585919,Ratchathewi,Entire home/apt,1,4,5,4,3,5,4,Good,Excellence,Good,Excellence,Good
872160282720177165,508947035,Bangkok Yai,Private room,1,4,5,3,5,5,5,Good,Excellence,Fair,Excellence,Excellence
39264104,270442733,Lat Krabang,Private room,1,4,5,4,5,5,5,Good,Excellence,Good,Excellence,Excellence
33280185,8678240,Huai Khwang,Entire home/apt,1,4,4,1,4,3,5,Good,Good,Poor,Fair,Excellence
16727359,40343252,Bang Kapi,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
776819782789704473,186270866,Khlong Toei,Shared room,1,4,4,4,4,5,5,Good,Good,Good,Excellence,Excellence
756224072437693444,26620868,Khlong Toei,Entire home/apt,1,4,3,3,2,3,4,Good,Fair,Fair,Fair,Good
9755713,4131907,Khlong Toei,Entire home/apt,1,4,5,5,5,4,5,Good,Excellence,Excellence,Good,Excellence
17289747,116634915,Lak Si,Private room,1,4,5,5,5,5,5,Good,Excellence,Excellence,Excellence,Excellence
41393163,67585919,Sathon,Entire home/apt,21,3.95,4,4.05,3.9,3.81,4.38,Fair Good,Good,Good,Fair Good,Good
37705528,67585919,Khlong Toei,Entire home/apt,20,3.95,4.05,3.65,4.05,4,4.7,Fair Good,Good,Fair Good,Good,Excellence
33198751,158654054,Khlong Toei,Entire home/apt,14,3.93,4.21,4.14,4.36,4.36,4.14,Fair Good,Good,Good,Good,Good
33029571,47634456,Lat Krabang,Private room,12,3.92,3.75,3.91,4.08,4.5,3.83,Fair Good,Fair Good,Fair Good,Excellence,Fair Good
22915468,21292124,Suanluang,Entire home/apt,11,3.91,4.18,3.45,4.64,4.73,4.18,Fair Good,Good,Fair,Excellence,Good
735151832351736868,67585919,Huai Khwang,Entire home/apt,11,3.91,4.09,4,4.09,3.91,4.45,Fair Good,Good,Good,Fair Good,Good
10185958,35172555,Yan na wa,Entire home/apt,12,3.91,4.45,3.55,4.45,4.27,4.55,Fair Good,Good,Fair Good,Good,Excellence
17100187,37189539,Phasi Charoen,Private room,10,3.9,4.3,3.3,4.4,4.1,3.9,Fair Good,Good,Fair,Good,Fair Good
9271357,42594121,Vadhana,Private room,18,3.89,3.89,3.44,4.56,4.61,4.61,Fair Good,Fair Good,Fair,Excellence,Excellence
42462786,131270916,Vadhana,Entire home/apt,9,3.89,3.56,3.56,4.11,3.67,4.67,Fair Good,Fair Good,Fair Good,Fair Good,Excellence
861206463862611582,461162859,Ratchathewi,Private room,9,3.89,4.11,3.67,4.67,4.56,4.33,Fair Good,Good,Fair Good,Excellence,Good
24004131,8444643,Ratchathewi,Private room,9,3.89,4.33,4.56,4.22,3.56,5,Fair Good,Good,Excellence,Fair Good,Excellence
31578690,115758511,Khlong Toei,Entire home/apt,9,3.89,4.11,4.11,4,4.22,4.78,Fair Good,Good,Good,Good,Excellence
829594103410279089,461162859,Ratchathewi,Private room,9,3.89,3.89,3.67,4.11,4.56,4.33,Fair Good,Fair Good,Fair Good,Excellence,Good
42145765,207453281,Khlong Toei,Entire home/apt,9,3.89,3.89,4.11,4.22,4.11,3.89,Fair Good,Fair Good,Good,Good,Fair Good
1463101,7840606,Phaya Thai,Entire home/apt,8,3.88,4.25,4.75,4.75,3.88,4.25,Fair Good,Good,Excellence,Fair Good,Good
14127120,85202199,Lak Si,Entire home/apt,9,3.88,4.38,3.63,4.75,4.5,4.25,Fair Good,Good,Fair Good,Excellence,Good
48728522,391749044,Phra Nakhon,Private room,17,3.88,4.12,3.94,4.24,4.47,4.94,Fair Good,Good,Fair Good,Good,Excellence
31368045,232191150,Huai Khwang,Entire home/apt,9,3.88,3.75,4.25,4.25,4,4,Fair Good,Fair Good,Good,Good,Good
33974514,37041244,Khlong Toei,Entire home/apt,17,3.88,3.94,4.24,4.47,4.65,4.71,Fair Good,Fair Good,Good,Excellence,Excellence
564776813295222861,153795155,Ratchathewi,Entire home/apt,22,3.86,4.23,4.77,4.23,4.14,4.36,Fair Good,Good,Excellence,Good,Good
24975091,188817426,Ratchathewi,Private room,7,3.86,3.86,4,4,3.57,4,Fair Good,Fair Good,Good,Fair Good,Good
33205240,158654054,Khlong Toei,Entire home/apt,7,3.86,3.71,3.71,4.14,4.14,4.14,Fair Good,Fair Good,Fair Good,Good,Good
736703570847651608,31015834,Phra Nakhon,Private room,12,3.83,3.83,4.25,4.5,4.58,4.25,Fair Good,Fair Good,Good,Excellence,Good
14749067,27021242,Khlong Toei,Private room,6,3.83,4.17,4,4.75,4.33,4.5,Fair Good,Good,Good,Good,Excellence
34250983,67585919,Khlong Toei,Entire home/apt,12,3.83,3.92,3.92,4.33,4.08,4.58,Fair Good,Fair Good,Fair Good,Good,Excellence
54023069,257767442,Sathon,Entire home/apt,6,3.83,4.17,3.83,3.83,3.83,4.5,Fair Good,Good,Fair Good,Fair Good,Excellence
4824623,11772331,Khlong Toei,Entire home/apt,6,3.83,4.5,4,3.83,3.5,4.83,Fair Good,Excellence,Good,Fair Good,Excellence
791847715949921176,489804194,Phra Nakhon,Private room,6,3.83,4.17,3.67,4.17,3.83,4.33,Fair Good,Good,Fair Good,Fair Good,Good
31519671,100972162,Khlong Toei,Entire home/apt,11,3.82,3.91,4.45,3.82,3.82,3.82,Fair Good,Fair Good,Good,Fair Good,Fair Good
699045616247256252,402093105,Khlong Toei,Entire home/apt,5,3.8,3.8,3.6,4.2,3.8,4.2,Fair Good,Fair Good,Fair Good,Fair Good,Good
917070517060400672,312545246,Vadhana,Entire home/apt,5,3.8,4.2,4.4,3.4,3.8,4.2,Fair Good,Good,Good,Fair Good,Good
694630604140164517,8354297,Samphanthawong,Entire home/apt,5,3.8,3.6,3.4,4.4,4,4,Fair Good,Fair Good,Fair,Good,Good
804962180370884011,402093105,Huai Khwang,Entire home/apt,5,3.8,3.8,4.4,4,4,4.6,Fair Good,Fair Good,Good,Good,Excellence
614055760930624113,184925002,Khlong Toei,Entire home/apt,15,3.8,3.8,3.8,4.2,4.2,3.07,Fair Good,Fair Good,Fair Good,Good,Fair
42544975,311771988,Lat Krabang,Private room,10,3.8,3.8,3.9,3.9,3.9,3.7,Fair Good,Fair Good,Fair Good,Fair Good,Fair Good
618475701978976804,231054416,Vadhana,Entire home/apt,5,3.8,4.4,4,4,3.2,4.2,Fair Good,Good,Good,Fair,Good
15866541,88384945,Bang Rak,Private room,5,3.8,3.6,3.6,4.6,4.2,5,Fair Good,Fair Good,Fair Good,Good,Excellence
10936884,8444643,Phra Nakhon,Private room,10,3.8,3.7,4,4,3.6,4.3,Fair Good,Fair Good,Good,Fair Good,Good
812198705996605151,31015834,Phra Nakhon,Private room,5,3.8,4,3.8,4.2,4.6,4.2,Fair Good,Good,Fair Good,Excellence,Good
38107259,265612666,Bang Rak,Private room,5,3.8,4.2,4.2,4,4,4,Fair Good,Good,Good,Good,Good
24524051,92383573,Pra Wet,Private room,5,3.8,4,3.6,4.2,4.8,2.6,Fair Good,Good,Fair Good,Excellence,Improvement
14542186,8444643,Phra Nakhon,Private room,5,3.8,4,4.6,4.2,4.2,4.6,Fair Good,Good,Excellence,Good,Excellence
33935625,64766569,Vadhana,Private room,5,3.8,4,3.8,3.8,4.8,4.2,Fair Good,Good,Fair Good,Excellence,Good
795281372920123701,489804194,Phra Nakhon,Private room,5,3.8,3.8,3.8,3.6,3.6,4.6,Fair Good,Fair Good,Fair Good,Fair Good,Excellence
36960870,277316591,Phra Nakhon,Hotel room,10,3.8,3.8,3.7,4.1,4.5,4.6,Fair Good,Fair Good,Fair Good,Excellence,Excellence
686186728989835636,8354297,Samphanthawong,Entire home/apt,5,3.8,4,3.8,4.2,4.2,5,Fair Good,Good,Fair Good,Good,Excellence
40990157,36186815,Bang Kho laen,Entire home/apt,5,3.8,4.2,4,4.6,4,4,Fair Good,Good,Good,Good,Good
777949645462181159,458411065,Bang Na,Entire home/apt,4,3.75,3.5,3.75,3.75,3.5,3,Fair Good,Fair Good,Fair Good,Fair Good,Fair
872709517942209358,274026012,Vadhana,Entire home/apt,8,3.75,4.13,3.75,4.13,3.63,4.88,Fair Good,Good,Fair Good,Fair Good,Excellence
898228506499851133,502914284,Suanluang,Entire home/apt,4,3.75,4,4,4,4,3.5,Fair Good,Good,Good,Good,Fair Good
14240567,17589873,Khlong Toei,Entire home/apt,4,3.75,3.75,4.5,4.75,3.75,4.5,Fair Good,Fair Good,Excellence,Fair Good,Excellence
12906275,34490141,Suanluang,Entire home/apt,4,3.75,3.75,3.75,3.75,3.5,3.75,Fair Good,Fair Good,Fair Good,Fair Good,Fair Good
37758652,46379519,Bang Na,Private room,8,3.75,3.75,3.75,3.5,3.63,3.5,Fair Good,Fair Good,Fair Good,Fair Good,Fair Good
21084832,135904085,Vadhana,Entire home/apt,4,3.75,4.75,4.5,5,4.25,4,Fair Good,Excellence,Excellence,Good,Good
899803987813513713,133082557,Huai Khwang,Entire home/apt,4,3.75,3.75,3.75,3.25,3.75,4,Fair Good,Fair Good,Fair Good,Fair Good,Good
18965177,132264530,Phaya Thai,Private room,4,3.75,3.5,4,3.75,3.75,3.75,Fair Good,Fair Good,Good,Fair Good,Fair Good
35947470,268042167,Khlong Toei,Entire home/apt,4,3.75,3.75,3.75,4.25,4.25,3.25,Fair Good,Fair Good,Fair Good,Good,Fair
50858232,411186196,Lat Krabang,Private room,4,3.75,3.75,4,3.5,3.75,4,Fair Good,Fair Good,Good,Fair Good,Good
32246197,171082741,Huai Khwang,Hotel room,4,3.75,3,4,3.25,3.25,4.25,Fair Good,Fair,Good,Fair,Good
34484739,258348666,Lak Si,Private room,4,3.75,4.5,4.25,3.5,3.5,3.75,Fair Good,Excellence,Good,Fair Good,Fair Good
819126985700612360,97893346,Khlong Toei,Entire home/apt,4,3.75,3.5,4.5,4.5,4,4.25,Fair Good,Fair Good,Excellence,Good,Good
46737970,344327171,Sathon,Entire home/apt,4,3.75,4,4,4.25,4,4.5,Fair Good,Good,Good,Good,Excellence
29999549,220185692,Phra Nakhon,Hotel room,8,3.75,4,4,4.5,4.38,4.75,Fair Good,Good,Good,Good,Excellence
830465192949010862,402093105,Vadhana,Entire home/apt,4,3.75,4,3.75,3.75,3.75,3.5,Fair Good,Good,Fair Good,Fair Good,Fair Good
30032647,42594121,Parthum Wan,Private room,8,3.75,3.63,3.5,4.88,4.25,4.13,Fair Good,Fair Good,Fair Good,Good,Good
766422009406866983,460667273,Vadhana,Private room,4,3.75,3.5,3.75,4,3.25,3.75,Fair Good,Fair Good,Fair Good,Fair,Fair Good
42804293,276418453,Khlong San,Entire home/apt,4,3.75,4,3.5,3.75,4,4.5,Fair Good,Good,Fair Good,Good,Excellence
